CancerType,WSI-ID,NumNucleiSample,SizeOfNuclei-Average,SizeOfNuclei-Stddev,Note,SegmentationUnacceptableOrNot,VisualAssessmentComment
ucec,TCGA-BK-A139-01Z-00-DX2.C986EA9D-3AA9-4B81-8CCC-9B533B763163.svs,1330454,741.5868749,773.6140279,huge-variation,0,
ucec,TCGA-EY-A1GD-01Z-00-DX1.21309AC8-599D-42A2-B855-ECB858E87E36.svs,760682,674.9965807,842.2200392,huge-variation,0,
ucec,TCGA-EY-A1GF-01Z-00-DX1.853366E8-4852-4543-B840-0409703042C7.svs,579258,743.1983917,800.8123738,huge-variation,0,
ucec,TCGA-EY-A1GI-01Z-00-DX1.52F00E05-DD77-4A1A-A4AC-2BACE1275DEF.svs,1328669,756.2577376,961.0054731,huge-variation,0,
ucec,TCGA-EY-A1GL-01Z-00-DX1.26A5893F-D736-42EE-8463-F58307766D46.svs,955162,728.5064785,819.1851397,huge-variation,0,
uvm,TCGA-WC-A885-01Z-00-DX1.E38A80BB-5313-4ED5-8818-C5CC21365E16.svs,176851,369.7525714,334.9861891,few-nuclei,0,
uvm,TCGA-VD-AA8P-01Z-00-DX1.5F8231B1-9302-47B5-8915-450A22AFDE7D.svs,276012,398.5736019,478.3669714,few-nuclei,1,Missing nuclei
uvm,TCGA-WC-A883-01Z-00-DX1.51BC7B12-45FF-403E-B347-E590B2374EC9.svs,201161,375.349869,459.6091498,few-nuclei,1,False positives on pigment
uvm,TCGA-V4-A9EX-01Z-00-DX1.34B99C00-621F-49DF-88B3-20E70EB53637.svs,719083,613.375659,683.3752929,huge-nuclei,1,False positives on pigment
uvm,TCGA-V4-A9F1-01Z-00-DX1.6CCFEBB7-1589-45CC-A60C-7068DD25EB27.svs,471359,611.0843582,587.3339846,huge-nuclei,1,False positives on pigment
uvm,TCGA-WC-AA9E-01Z-00-DX1.356F1D8F-8FE4-436A-A0D6-2CDF5AE097BE.svs,1196953,612.6869576,402.9174972,huge-nuclei,0,Missing nuclei to some extent
uvm,TCGA-VD-AA8Q-01Z-00-DX1.DA856B64-9633-4798-8B53-3ECFA8DA3064.svs,470679,548.9808213,1963.610945,huge-variation,1,False positives on pigment; missing nuclei
uvm,TCGA-V4-A9ES-01Z-00-DX1.40F620B4-1AB0-4501-A370-6FBD90A2D12D.svs,392139,453.5885031,1155.278337,huge-variation,0,
uvm,TCGA-V4-A9EU-01Z-00-DX1.4BFDB2BE-471D-4151-8854-03462D335F94.svs,374527,608.1384413,946.9582926,huge-variation,1,False positives on pigment
uvm,TCGA-WC-A87W-01Z-00-DX1.F1119669-4C30-4FAE-8BF2-432E8037268B.svs,425561,322.6509408,253.3585872,small-nuclei,0,
uvm,TCGA-V4-A9ED-01Z-00-DX1.D424FFFA-D661-4E93-9F25-9CC621926298.svs,498746,339.4535756,250.582751,small-nuclei,0,
uvm,TCGA-WC-A87U-01Z-00-DX1.C172A901-BFAB-4455-9367-D599B1C1EFCD.svs,489226,339.3900897,283.3996363,small-nuclei,0,
uvm,TCGA-V4-A9EM-01Z-00-DX1.E74E99E2-CB99-4C01-99FA-6F79371F0792.svs,904281,342.11353,245.3891475,small-variation,0,
uvm,TCGA-YZ-A982-01Z-00-DX1.9D8A15CA-E938-48D6-955B-0A0621D42F06.svs,1751238,605.9591706,432.5991539,too-many-nuclei,0,False positives on pigment
uvm,TCGA-RZ-AB0B-01Z-00-DX1.0DF1A3A6-3030-4988-AC2C-CAA0F2EBAEB2.svs,1131044,522.3436392,382.2293243,rand-samples,0,
uvm,TCGA-V4-A9EE-01Z-00-DX1.46C2BBBC-16B6-48B0-8350-F25A367F6A09.svs,686817,402.4535036,371.5948255,rand-samples,0,
uvm,TCGA-V4-A9EF-01Z-00-DX1.3084FABF-8AC4-403A-ADD7-64CFB34CCB95.svs,1031594,423.7054646,547.1890148,rand-samples,1,
uvm,TCGA-YZ-A980-01Z-00-DX1.70AB0D30-D42F-41CC-B68E-99BB35CD363B.svs,630853,447.0795494,307.3505907,rand-samples,0,
uvm,TCGA-V3-A9ZX-01Z-00-DX1.B4A9BC5E-3AFA-4765-BB79-25F3B0497B09.svs,x,x,x,x,0,false segmentation in right part of the region
uvm,TCGA-V3-A9ZY-01Z-00-DX1.4A7D770A-0F63-453C-A7F9-966F8EE9D64F.svs,x,x,x,x,0,
uvm,TCGA-V4-A9E5-01Z-00-DX1.97279EE1-33FD-46C7-95B3-0E4065DF3069.svs,x,x,x,x,0,
uvm,TCGA-V4-A9E7-01Z-00-DX1.465EFC95-3B6C-4836-A8BC-0A4F0BBFA601.svs,x,x,x,x,1,False positives on pigment
uvm,TCGA-V4-A9E8-01Z-00-DX1.425016C7-FDCA-4AC5-AEE3-7ACB3B4CBD61.svs,x,x,x,x,0,
uvm,TCGA-V4-A9E9-01Z-00-DX1.3B6A6FBE-41DE-40A2-BDD2-E895DAE4127D.svs,x,x,x,x,1,False positives on pigment
uvm,TCGA-V4-A9EA-01Z-00-DX1.DB8360B6-2BF1-4538-AF2C-29EB7186946E.svs,x,x,x,x,1,False positives on pigment
uvm,TCGA-V4-A9EC-01Z-00-DX1.5730E636-95F2-4665-BC43-0746B2C05595.svs,x,x,x,x,1,False positives on pigment
uvm,TCGA-V4-A9EH-01Z-00-DX1.53450D2F-449A-4F7A-96D3-C2F9B8EB05B6.svs,x,x,x,x,0,
uvm,TCGA-V4-A9EI-01Z-00-DX1.2D27A195-FB57-4CD0-9B86-032A0EDFEEC0.svs,x,x,x,x,1,False positives on pigment
uvm,TCGA-V4-A9EJ-01Z-00-DX1.B78B6AEC-DE0F-4E45-ABCE-5ED7FDB2D75C.svs,x,x,x,x,0,Missing segmentation to some extent
uvm,TCGA-V4-A9EK-01Z-00-DX1.3AD38873-F6F5-45E1-87EC-3C1B6C5D9967.svs,x,x,x,x,1,Image problem
uvm,TCGA-V4-A9EL-01Z-00-DX1.D805EC59-74E4-482F-981D-BDDFD92FD3CB.svs,x,x,x,x,1,False positives on pigment
uvm,TCGA-V4-A9EO-01Z-00-DX1.F918F843-0A2E-4ECF-953F-D61269F077E7.svs,x,x,x,x,0,
uvm,TCGA-V4-A9EQ-01Z-00-DX1.BE3D1D29-CF65-4166-871D-9719207BE4B1.svs,x,x,x,x,1,Image problem
uvm,TCGA-V4-A9ET-01Z-00-DX1.D9386E86-5C0A-4C0B-BF30-CA87A2BE9AB3.svs,x,x,x,x,1,False positives on pigment
uvm,TCGA-V4-A9EV-01Z-00-DX1.164C1623-BF78-43BC-8222-8AD6B103B449.svs,x,x,x,x,0,
uvm,TCGA-V4-A9EW-01Z-00-DX1.4C6703D3-2310-4C6C-8E54-327082184585.svs,x,x,x,x,0,
uvm,TCGA-V4-A9EY-01Z-00-DX1.685E5631-DF28-479B-AB4A-20B2BF07E97D.svs,x,x,x,x,0,folded tissue
uvm,TCGA-V4-A9EZ-01Z-00-DX1.90136571-87FB-4B1B-9C4B-052773C65FAE.svs,x,x,x,x,1,False positives on pigment
uvm,TCGA-V4-A9F0-01Z-00-DX1.C3909E27-4255-4F4F-BE02-791E097D2843.svs,x,x,x,x,1,False positives on pigment
uvm,TCGA-V4-A9F2-01Z-00-DX1.59FA5015-785F-4715-9CA6-C2C7C1299CC6.svs,x,x,x,x,0,
uvm,TCGA-V4-A9F3-01Z-00-DX1.39FC86CA-2833-4361-93A0-C8534EBFD255.svs,x,x,x,x,0,
uvm,TCGA-V4-A9F4-01Z-00-DX1.1AC1A857-BF91-4872-91B7-CCFCFBF3AA11.svs,x,x,x,x,0,
uvm,TCGA-V4-A9F5-01Z-00-DX1.D02E1BC5-7BBC-4931-8E24-72FA101FA24B.svs,x,x,x,x,0,
uvm,TCGA-V4-A9F7-01Z-00-DX1.EDC25B84-ADFA-4216-8640-12A15E2AC08A.svs,x,x,x,x,0,
uvm,TCGA-V4-A9F8-01Z-00-DX1.310A7148-C6B5-4BAC-A341-00F915961CD0.svs,x,x,x,x,1,False positives on pigment
uvm,TCGA-VD-AA8M-01Z-00-DX1.AA194E33-B494-44E3-9C7C-29AA6A68393F.svs,x,x,x,x,0,
uvm,TCGA-VD-AA8O-01Z-00-DX1.A7A42183-8D3E-43B6-A54F-461FB955296B.svs,x,x,x,x,1,False positives on pigment
uvm,TCGA-VD-AA8R-01Z-00-DX1.B2072EA5-0AF2-433C-B5F2-81125ACE37C2.svs,x,x,x,x,0,
uvm,TCGA-VD-AA8S-01Z-00-DX1.4472340D-E9D2-48D1-96B7-5C0D1DC7C846.svs,x,x,x,x,0,
uvm,TCGA-VD-AA8T-01Z-00-DX1.AC226DDF-7ED7-4BC1-B1BE-C697AE3C2F21.svs,x,x,x,x,0,
uvm,TCGA-WC-A87T-01Z-00-DX1.9A9FD724-37D1-4660-A88D-3D4286EC781E.svs,x,x,x,x,0,
uvm,TCGA-WC-A87Y-01Z-00-DX1.7B4CB33C-5D8F-4477-90F5-80F7402A6D7C.svs,x,x,x,x,0,
uvm,TCGA-WC-A880-01Z-00-DX1.23412607-4382-4D0D-9CD6-8A2C4BE4FA2E.svs,x,x,x,x,1,Clumps
uvm,TCGA-WC-A881-01Z-00-DX1.E3827A53-8E60-4018-AA54-37A8596C7040.svs,x,x,x,x,1,Missing nuclei
uvm,TCGA-WC-A882-01Z-00-DX1.69320618-1047-4A9A-A0E0-F5D5D798EABF.svs,x,x,x,x,0,False positives on pigment to some extent
uvm,TCGA-WC-A884-01Z-00-DX1.D7134947-7DA5-4921-AD57-65C5E7B613A4.svs,x,x,x,x,0,
uvm,TCGA-WC-A888-01Z-00-DX1.61DC04F2-C7D1-4B96-9D39-A348323CF468.svs,x,x,x,x,1,False positives on pigment
uvm,TCGA-WC-A88A-01Z-00-DX1.6010AB59-DE5A-4119-8A9E-D582BD63D02B.svs,x,x,x,x,0,
uvm,TCGA-WC-AA9A-01Z-00-DX1.623129B9-6420-4844-8E29-0D2C788CDC88.svs,x,x,x,x,0,
uvm,TCGA-YZ-A983-01Z-00-DX1.63D28F02-8496-467E-9A00-A16431335342.svs,x,x,x,x,0,
uvm,TCGA-YZ-A984-01Z-00-DX1.3355DCC6-95E4-4B92-AA9D-732D363F2543.svs,x,x,x,x,0,
uvm,TCGA-YZ-A985-01Z-00-DX1.CA3BB3E0-1C23-4312-87EA-3EE2F3F33770.svs,x,x,x,x,0,
blca,TCGA-4Z-AA81-01Z-00-DX1.797432E9-56C6-4142-9AA4-233D7C565BF1.svs,937159,375.3411396,331.7720211,rand-samples,0,
blca,TCGA-BT-A20W-01Z-00-DX1.26F73765-704B-4D81-923D-F20860A3EFFC.svs,866201,363.643966,301.9275051,rand-samples,0,
blca,TCGA-BT-A2LB-01Z-00-DX1.046294E0-4665-41B8-9B95-1A166163EC99.svs,1223422,469.126393,408.9022548,rand-samples,0,
blca,TCGA-CF-A47X-01Z-00-DX1.1FA2C95C-CFB9-47AA-9BA8-2C2D391BA5D7.svs,1089666,401.5933258,343.7505157,rand-samples,0,
blca,TCGA-CF-A9FH-01Z-00-DX1.26AACDC9-1C0B-4AD4-A484-E093515F42B1.svs,1660560,282.6915336,201.8012648,rand-samples,0,
blca,TCGA-E5-A2PC-01Z-00-DX1.409697C6-097B-4B24-A54B-B52BEC5A0A9B.svs,833850,346.4850153,327.8390307,rand-samples,0,
blca,TCGA-FD-A3B5-01Z-00-DX1.69DEA650-3D53-46AC-BB60-BF68C4413608.svs,1904731,533.3363262,447.6034071,rand-samples,0,
blca,TCGA-FD-A3N6-01Z-00-DX1.C94C21D1-83F2-45EE-A7BE-6A4E5C9B1A89.svs,2252024,388.9078522,293.4268996,rand-samples,0,
blca,TCGA-FD-A5BS-01Z-00-DX1.A7155CEB-37C9-4AD2-B229-B76F18814585.svs,2433074,310.8674138,255.5301139,rand-samples,0,
blca,TCGA-FD-A5BT-01Z-00-DX1.2A4716E6-A5C0-4C69-82FD-E771ABB3B28D.svs,1183863,365.0668304,316.5735649,rand-samples,0,
blca,TCGA-FD-A6TC-01Z-00-DX1.AC96EA62-D56E-4565-88E0-EBAEB8087C4F.svs,1613096,462.0840148,354.2200624,rand-samples,0,
blca,TCGA-FD-A6TI-01Z-00-DX1.A451F82D-983B-4646-BFC6-E40A66F2B9C8.svs,992528,407.9897061,356.0860133,rand-samples,0,
blca,TCGA-FJ-A3Z7-01Z-00-DX2.C4531060-32B7-4472-8B6D-3E4477810B9F.svs,910367,426.2557188,346.8568788,rand-samples,0,
blca,TCGA-FT-A3EE-01Z-00-DX1.1CA5BFA3-F6F7-45DE-83EC-F328AC4EBE80.svs,2545903,370.9494855,292.1910755,rand-samples,0,
blca,TCGA-G2-A2EJ-01Z-00-DX6.6EFFECC5-45F4-4828-8AD7-84E060E6FC9D.svs,1645447,416.798566,356.3626428,rand-samples,0,
blca,TCGA-G2-A2EJ-01Z-00-DX8.C3EB2C27-F483-4CE5-AF8D-2AF462AB296F.svs,1548530,355.5534636,315.0016641,rand-samples,0,
blca,TCGA-G2-A2EK-01Z-00-DX1.1F826341-0877-46E0-8DB7-9D01E8874614.svs,904230,327.6394435,325.0447819,rand-samples,0,
blca,TCGA-G2-AA3F-01Z-00-DX1.C63054C3-6DBF-42A1-ADA3-79FF26ED02B3.svs,1016566,411.7106258,461.2716874,rand-samples,0,
blca,TCGA-G2-AA3F-01Z-00-DX6.AD188C41-F5A7-49ED-9C1A-F7E956A34AC5.svs,1583414,496.7795946,524.7241313,rand-samples,0,
blca,TCGA-GC-A3I6-01Z-00-DX1.47650F7B-0AD3-49C9-AB9E-40383C7D07AC.svs,195245,531.3492381,476.1914636,rand-samples,0,
blca,TCGA-GC-A3WC-01Z-00-DX1.D8F5CD43-7338-414C-ADE8-AC0BBC6A871C.svs,210885,504.3676743,333.9356188,rand-samples,0,
blca,TCGA-GD-A3OQ-01Z-00-DX1.ED8C9F09-57A9-4915-950A-A61FE2FE8538.svs,518279,352.1793879,242.5474212,rand-samples,0,
blca,TCGA-SY-A9G5-01Z-00-DX1.CE221A12-59FC-4482-9BD5-7082A2EA4E61.svs,573036,355.7729916,254.6411755,rand-samples,0,
blca,TCGA-XF-A9SK-01Z-00-DX1.1D198106-323F-463B-832B-CB3A03E7B343.svs,1357756,438.4174137,343.1765513,rand-samples,0,
blca,TCGA-XF-A9SL-01Z-00-DX1.AA56A70C-28E1-4140-9B15-72AB0D5051A6.svs,668746,276.8503483,260.527113,rand-samples,0,
blca,TCGA-XF-A9SZ-01Z-00-DX1.42A301F5-42E9-4618-A85A-51C1AEC8B8D1.svs,1338648,330.6395408,266.8244522,rand-samples,0,
blca,TCGA-XF-AAME-01Z-00-DX1.90E1555F-CBAF-434C-9C7E-5BAC38069AC7.svs,703494,313.109637,236.5572442,rand-samples,0,
blca,TCGA-XF-AAMR-01Z-00-DX1.7BFF4F04-9B60-41AA-9977-AF63547748AB.svs,929033,351.9997621,284.7140477,rand-samples,0,
blca,TCGA-XF-AAMY-01Z-00-DX1.44D91D18-357D-4FB2-A7CA-38792E3CB839.svs,1310564,478.1949359,360.4336009,rand-samples,0,
cesc,TCGA-4J-AA1J-01Z-00-DX1.8E768211-46FC-45A4-8689-6DDEA0198D43.svs,669375,398.7989333,258.4606715,rand-samples,0,
cesc,TCGA-C5-A1BM-01Z-00-DX1.81ABAED9-1156-4159-BFC7-53FA341FE00F.svs,1082305,350.0403518,254.1659544,rand-samples,0,
cesc,TCGA-C5-A1BQ-01Z-00-DX1.72164F1F-956F-4C46-A7B7-CBF8DBEC2E56.svs,538849,374.4885636,280.002198,rand-samples,0,
cesc,TCGA-C5-A2M1-01Z-00-DX1.E03FE8EC-002B-4673-ACC5-A32F1CA94A98.svs,2775845,374.425085,327.3113094,rand-samples,0,
cesc,TCGA-EA-A50E-01Z-00-DX1.47E4FA53-C268-4859-ADC3-82B4BDE6BEF1.svs,2460308,344.2159559,314.2661812,rand-samples,0,
cesc,TCGA-EA-A5FO-01Z-00-DX1.202FDE15-12C5-4AA6-B431-213BA1551866.svs,1037289,339.0968419,333.0014092,rand-samples,0,
cesc,TCGA-IR-A3LK-01Z-00-DX1.5BD14F93-80DE-47A5-9582-611BA43D81B3.svs,1858355,438.6297397,390.5481144,rand-samples,0,
cesc,TCGA-JW-A5VH-01Z-00-DX1.1A81423C-5E6B-4766-947B-E7E32A7CDBA6.svs,455243,380.8657904,455.3597303,rand-samples,?,
cesc,TCGA-JW-A5VK-01Z-00-DX1.828A50C3-1C95-4552-8C37-CA9556DF4B94.svs,203847,431.7622383,414.7970052,rand-samples,0,
cesc,TCGA-LP-A4AU-01Z-00-DX1.6E74590D-7AE0-451B-A340-D6C0B1C46E05.svs,1073091,335.1113382,284.5463294,rand-samples,0,
cesc,TCGA-MA-AA41-01Z-00-DX1.0BF79910-1A5B-49DB-96B9-53BE450371CE.svs,2037331,347.9641865,280.2823246,rand-samples,0,
cesc,TCGA-VS-A9U6-01Z-00-DX1.8F1DA05E-6EDD-4B5E-B4A0-2A307A89E66F.svs,693600,524.0780882,440.5126722,rand-samples,0,
cesc,TCGA-VS-A9U7-01Z-00-DX1.D89A63FB-BA2A-4A04-B89D-CD986B173C7F.svs,382313,390.5646761,301.3218397,rand-samples,0,
cesc,TCGA-VS-A9UC-01Z-00-DX1.59D79CEB-4157-4956-8C2D-781AA375A43D.svs,118031,422.0939075,390.8372351,rand-samples,0,
cesc,TCGA-VS-A9UV-01Z-00-DX1.D54DF95F-F73D-45F4-A291-6F001004119F.svs,296616,343.8032439,296.2976371,rand-samples,0,
cesc,TCGA-VS-A9V4-01Z-00-DX1.F71A69E3-050E-4CA9-A074-BAA03739D542.svs,209151,316.4802081,329.7377864,rand-samples,0,
cesc,TCGA-ZJ-AAXF-01Z-00-DX1.C8EBDF13-499A-4560-B7E6-8F22A6B8DCB4.svs,945710,318.3234586,284.5443612,rand-samples,0,
cesc,TCGA-ZJ-AAXN-01Z-00-DX1.47F380CB-458E-45C9-BE7F-E4A02D384FFC.svs,530808,514.2323853,385.3250616,rand-samples,0,
coad,TCGA-A6-2676-01Z-00-DX1.c465f6e0-b47c-48e9-bdb1-67077bb16c67.svs,475779,561.0212956,449.8112469,rand-samples,0,
coad,TCGA-AA-3560-01Z-00-DX1.7ca786bd-777e-4b33-8778-fc5e2b061ff1.svs,146557,541.9581255,580.5120259,rand-samples,1,
coad,TCGA-AA-3672-01Z-00-DX1.6cc142eb-e77f-4c09-a6ac-e85470221812.svs,328916,690.8358487,791.5742851,rand-samples,1,
coad,TCGA-AA-3678-01Z-00-DX1.4bc052e9-e5b0-4328-afe5-8d19fd2c386c.svs,121193,466.2224716,407.8287446,rand-samples,1,
coad,TCGA-AA-3850-01Z-00-DX1.49b55930-74fd-4103-9151-7b906a18be02.svs,117521,580.6603501,665.2051198,rand-samples,1,
coad,TCGA-AA-3866-01Z-00-DX1.f93457c3-abaa-4268-84e2-394d7c1aa523.svs,175559,540.287983,730.1673199,rand-samples,1,
coad,TCGA-AA-3867-01Z-00-DX1.dbc11b4b-732c-4b0a-aaef-ba94b0218fe6.svs,147152,681.0896488,746.5798504,rand-samples,1,
coad,TCGA-AA-3875-01Z-00-DX1.016712a0-4226-4086-857c-3d6d85f186e3.svs,186371,600.7013591,801.0287235,rand-samples,1,
coad,TCGA-AA-A01V-01Z-00-DX1.1AC200C2-F577-421D-B91F-F0A7251C3D90.svs,380562,513.424015,680.9721336,rand-samples,1,
coad,TCGA-AA-A029-01Z-00-DX1.36BA3129-431D-4AE5-98E6-BA064D0B5062.svs,335240,687.1184077,830.3130284,rand-samples,1,
coad,TCGA-AA-A02W-01Z-00-DX1.3D9DD408-C389-411D-B4AC-6DC531D35BAD.svs,132583,635.3356841,806.8216322,rand-samples,1,
coad,TCGA-AA-A03F-01Z-00-DX1.8E1A83FE-2C85-4444-A8FC-D0691817968A.svs,172652,561.7005711,686.1688052,rand-samples,1,
coad,TCGA-AD-6964-01Z-00-DX1.cde9238b-f6eb-4e7e-af35-4cc5b70e3c71.svs,595255,402.4792517,291.9416691,rand-samples,0,
coad,TCGA-AU-3779-01Z-00-DX1.4134005A-8A79-46DC-8737-B3C8AAC2DFCA.svs,265149,371.5656857,388.7286625,rand-samples,0,
coad,TCGA-AZ-4308-01Z-00-DX1.804e054d-e206-4b34-a992-86317ef515d9.svs,874633,390.3112403,382.5190776,rand-samples,1,
coad,TCGA-CA-5256-01Z-00-DX1.67cc2ca1-40df-4e76-be88-dfd93e20e017.svs,538679,426.1579828,472.2037178,rand-samples,1,
coad,TCGA-CK-5914-01Z-00-DX1.dfa6d814-6ddb-4058-a236-d57303cbfbe9.svs,1450576,515.1231366,583.3510839,rand-samples,0,
coad,TCGA-CM-5868-01Z-00-DX1.70f2e193-248d-4bf9-a875-49c314223f70.svs,1314865,506.2865473,593.4935865,rand-samples,0,
coad,TCGA-CM-6161-01Z-00-DX1.552104aa-6fd7-4d53-918b-fe67d359815c.svs,1882954,485.3851863,443.2909276,rand-samples,1,
coad,TCGA-CM-6675-01Z-00-DX1.4f2301e2-2894-484d-8a52-7be902a9861b.svs,1947911,491.774731,472.2780288,rand-samples,0,
coad,TCGA-D5-6540-01Z-00-DX1.4ca9e502-959b-4fa8-a748-5fd0878e5c3f.svs,663391,367.0154012,317.4499762,rand-samples,0,
coad,TCGA-DM-A1D0-01Z-00-DX1.1EE92F9A-3DAA-4C1E-9A17-F9E0D31BE0C1.svs,640917,362.4794568,415.3163355,rand-samples,0,
coad,TCGA-DM-A282-01Z-00-DX1.65f620ea-37be-4d3c-a993-a2bfb552108c.svs,1435786,410.7474958,583.1991941,rand-samples,1,
coad,TCGA-DM-A288-01Z-00-DX1.716efd68-52d4-4049-b9a6-480700579e74.svs,993395,337.9256439,391.3729393,rand-samples,0,
coad,TCGA-F4-6461-01Z-00-DX1.f7da24ac-4a3c-4814-8d11-3138a954e0df.svs,1480479,386.7882118,382.5288213,rand-samples,0,
coad,TCGA-F4-6570-01Z-00-DX1.57a15bf3-d9a1-4da7-b71a-7b992a275bdf.svs,1760095,359.1359347,316.2932024,rand-samples,0,
coad,TCGA-F4-6855-01Z-00-DX1.41ed5985-be19-4dce-aab6-de3be0f1dcca.svs,236827,427.1532553,613.1569018,rand-samples,0,
coad,TCGA-G4-6317-01Z-00-DX1.6521a551-1516-4431-b3d7-af0a46978bcf.svs,1347828,459.8454795,457.4168633,rand-samples,0,
coad,TCGA-G4-6627-01Z-00-DX1.f23c6977-d0cb-4bc8-b373-4b1b73c331cc.svs,1493314,345.8313791,354.2925142,rand-samples,0,
luad,TCGA-05-4382-01Z-00-DX1.76b49a4c-dbbb-48b0-b677-6d3037e5ce88.svs,240261,534.6436001,446.1907248,rand-samples,0,
luad,TCGA-44-2661-01Z-00-DX1.20cfa0f8-e3ca-4c26-9dfe-b9d416cd94b1.svs,1191989,461.555115,332.6746341,rand-samples,0,
luad,TCGA-44-7659-01Z-00-DX1.818bf5b3-b4c1-4d23-a6ae-98d5015eb8c1.svs,434248,391.0745381,296.871666,rand-samples,0,
luad,TCGA-44-7662-01Z-00-DX1.2f0b6cea-795a-40ad-93a9-319858e6fb3b.svs,107729,496.6727158,515.5486735,rand-samples,0,
luad,TCGA-44-7669-01Z-00-DX1.34d0c9ac-d3dc-4a5e-b99c-a8c1c1e120d1.svs,354739,645.6334404,635.0503503,rand-samples,0,
luad,TCGA-49-4490-01Z-00-DX1.bde106d9-1494-4775-b77d-11c86bb09b72.svs,1283415,479.8499901,558.3480934,rand-samples,0,
luad,TCGA-49-4490-01Z-00-DX4.4e94aeb6-f616-4bdd-82bc-2ca2f2b5a5c4.svs,1246083,441.3822017,544.1184251,rand-samples,0,
luad,TCGA-49-4494-01Z-00-DX4.4c6a4560-adee-4fc9-8fd8-feb7f89e51e3.svs,1857131,430.5771445,409.6964459,rand-samples,0,
luad,TCGA-49-4506-01Z-00-DX1.b13b8ef2-fd06-4309-a767-696a9afeaedd.svs,1690565,480.6139977,479.885761,rand-samples,0,
luad,TCGA-49-4512-01Z-00-DX7.1f758560-85e2-4cf9-a81a-317536d96bcc.svs,843285,481.1022679,510.5054424,rand-samples,0,
luad,TCGA-50-5044-01Z-00-DX1.7E0E651F-411B-4784-B0FA-6EB612527430.svs,1651346,311.5484671,238.0925138,rand-samples,0,
luad,TCGA-50-5066-01Z-00-DX1.A2CA045A-7956-4E04-9EC9-5856FC789110.svs,1869167,450.5901083,355.7029623,rand-samples,0,
luad,TCGA-50-5942-01Z-00-DX1.da1b1274-8740-4c79-adf9-25800913eafa.svs,2085611,539.8467351,387.2316519,rand-samples,0,
luad,TCGA-50-8459-01Z-00-DX1.24D876E7-5265-4C5D-A215-0BAE5450EEF3.svs,2004691,396.3834282,312.6186764,rand-samples,0,
luad,TCGA-55-6971-01Z-00-DX1.6c790768-8252-466a-95e1-97d2086a8132.svs,305558,316.16229,228.1832547,rand-samples,0,
luad,TCGA-55-6985-01Z-00-DX1.428ad69e-c0ea-445e-8d38-fa2dab6eb81f.svs,250937,284.3347334,232.9600779,rand-samples,0,
luad,TCGA-55-7910-01Z-00-DX1.041e15d5-4852-49f6-85d9-74b510497651.svs,1346757,429.1510963,373.7800276,rand-samples,0,
luad,TCGA-55-A4DF-01Z-00-DX1.C945E1AD-BEF4-403F-BB11-BAC831D24CDA.svs,253572,336.3314562,350.016607,rand-samples,0,
luad,TCGA-62-A46R-01Z-00-DX1.AD823FBA-A63F-4D36-8B84-2C995DE5FC47.svs,1061378,435.9472883,330.0073245,rand-samples,0,
luad,TCGA-64-5775-01Z-00-DX1.9A338C1A-CDB6-41AF-B6D5-EDE608B5E3E1.svs,811189,390.5991575,273.7731642,rand-samples,0,
luad,TCGA-67-3770-01Z-00-DX1.4C14BE72-905C-4AAE-B07A-6437D98A23FA.svs,375020,327.4534451,256.8041697,rand-samples,0,
luad,TCGA-69-7974-01Z-00-DX1.e4282067-fc3d-4fee-bae7-fe99000979d4.svs,774435,382.4308857,312.1496298,rand-samples,0,
luad,TCGA-69-A59K-01Z-00-DX1.01EAF520-9AC1-4ECC-8EF3-B9122924A1E3.svs,914702,338.4295803,278.970289,rand-samples,0,
luad,TCGA-73-4670-01Z-00-DX1.a92a23d5-01aa-45a2-9f83-4784cd65fd58.svs,1611141,318.6767223,224.0236119,rand-samples,0,
luad,TCGA-75-5126-01Z-00-DX1.164887F4-9986-415F-A94A-E40E92D80DA3.svs,811257,454.4288468,421.2641662,rand-samples,0,
luad,TCGA-75-7025-01Z-00-DX1.284477D7-4F47-4084-A15C-0A7E9571E3DF.svs,180455,398.0937353,331.0337154,rand-samples,0,
luad,TCGA-78-7147-01Z-00-DX1.a9fd2c5d-b8f3-4524-bd64-6c3362ce373b.svs,2671397,378.4944668,294.5229259,rand-samples,0,
luad,TCGA-78-7154-01Z-00-DX1.596c20c2-e811-4b5e-961c-98343afcccde.svs,2503556,477.3927466,376.7008053,rand-samples,0,
luad,TCGA-86-6562-01Z-00-DX1.5dea3015-e606-4837-9f99-ac14f0aa091b.svs,865912,316.513566,248.5678167,rand-samples,0,
luad,TCGA-86-8358-01Z-00-DX1.9a14c1c0-4e5f-4df4-b569-dc631ea27865.svs,1063010,373.1655206,298.0758317,rand-samples,0,
luad,TCGA-86-A4JF-01Z-00-DX1.22828B15-D68E-4300-A3A8-FBC11B319BC5.svs,1911055,320.4667882,289.1389521,rand-samples,0,
luad,TCGA-95-7562-01Z-00-DX1.C722891A-C5C6-4F0D-A73F-259FA8DB2394.svs,1044123,505.3579674,547.601519,rand-samples,0,
luad,TCGA-95-A4VN-01Z-00-DX1.B997A80F-C396-40AB-808A-B70EB83A2B74.svs,1766283,620.6470515,577.4672163,rand-samples,0,
luad,TCGA-L9-A743-01Z-00-DX1.27ED2955-E8B5-4A3C-ADAA-82568ECCFB83.svs,943245,384.4352708,343.1659332,rand-samples,0,
